game_name,app_id,review_text,user_score,voted_up,source
The Dark Pictures: Man of Medan,7882,إن The Dark Pictures: Man of Medan لعبة مميزة في تقديمها تجربة ليست طويلة بل مجرد بضعة ساعات وإنما التميز الحقيقي هو في إمكانيات لعبها أكثر من مرة وبأكثر من طريقة، وقد تم إدخال أفكار لعب جماعي إليها إلا أنها ليست شيء مميز فيها، وبالطبع هنالك ترجمة عربية ممتازة لكافة القوائم والنصوص والحوارات، ناهيك عن أنها بسعر منطقي وهنالك جودة مقنعة مقابله، هذا كله بالطبع إذا كان لديك محبة وميول لألعاب ليس فيها أي نوع من القتال وإنما اختيار الحوارات والضغط السريع على الأزرار.,7,Neutral,IGN
Shadow of the Colossus,5118,استطاع استوديو Bluepoint Games تقديم إعادة تجربة جيدة للعبة Shadow of The Colossus بشكل يناسب الجيل الحالي من المنصات، ولعل أهم ما يميز هذه اللعبة هي اختلافها عن أي لعبة أخرى موجودة حالياً حيث تقدم تجربة Action Adventure مختلفة في عالم مميز وقصة غامضة، ولكن يعيبها زوايا الكاميرا السيئة في بعض الأحيان وعالم خالٍ.,9,Neutral,IGN
Hitman 3,10039,يختتم الجزء الثاث بطريقة مرضية أحداث هذه الثلاثية المميزة في مسيرة هيتمان العريقة ويجعل من اقتنائها أمرًا مقبولاً سواء كنت لاعب قديم ومررت على الجزئين السابقين أم تريد تجربة الثلاثية بكاملها معًا عبر الجزء الثالث لوحده، الكثير من الروعة نراه في تصميم الخرائط والحرية الواسعة في طريقة إنهاء الأهداف وأداء اللعبة ممتاز على الجيل الحالي والقديم من المنصات المنزلية لكن للأسف يبقى هنالك بعض العيوب النابعة من تخلي المطور عن تفاصيل صغيرة كان يجب أن تكون التطور الطبيعي للسلسلة أو على الأقل لم يكن من الجيد التخلي عنها وبعضها موجود بالفعل في عناوين السلسلة القديمة.,7,Neutral,IGN
Mutant Year Zero: Road to Eden,6953,قدمت Mutant Year Zero: Road to Eden أسلوب لعب ممتع ومبتكر لألعاب Turn-Based Tactics يمزج بين التخفي والاشتباكات المباشرة مع وجود مهارات وقدرات وأسلحة مختلفة لكل شخصية يمكن ترقيتها بمرور الوقت للحصول على خيارات أكثر تنوع وإثارة في المعارك المختلفة مع إعطاء الحرية للاعب لفعل ما يحلو له دون قيود، وبغض النظر عن الكاميرا المزعجة تعاني اللعبة من أخطاء تقنية بسيطة لن يصعب حلها في الفترة القادمة، وقصة سطحية تبدأ بشكل مثير ولكن سرعان ما سيفقد اللاعب إهتمامه بها.,9,Neutral,IGN
Overcooked 2,6225,تقدم لعبة Overcooked 2 تجربة لعب تعاوني أكثر من رائعة وممتعة، ستجعلك تقضي العديد من الأوقات المسلية الرائعة مع زوجتك، عائلتك أو أصدقائك، فمع طور قصة جيد يقدم أكثر من 40 مستوى مختلف ونمطي لعب Arcade وVersus فحتماً ستنال هذه اللعبة إعجابك طالما ابتعدت عن لعبها منفرداً.,9,Neutral,IGN
Dragon Quest XI: Echoes of an Elusive Age,6213,تقدم Dragon Quest XI قصة مثيرة وشخصيات جذابة وأسلوب لعب دقيق يوفر للاعب السيطرة الكاملة على رفقائه وتنفيذ استراتيجيات مختلفة، وفي نفس الوقت تحتفظ السلسلة بروحها الكلاسيكية مع توفير عالم افتراضي أكثر جمالا وتنوع ومستوى رسومي يلائم اجواء العنوان وليس من المبالغة وصفها بأحد أفضل إصدارات السلسلة.,9,Neutral,IGN
Call of Duty: Black Ops 4,6018,رغم الانطباعات السلبية تجاه Black Ops 4 قبل الإصدار بسبب غياب القصة، إلا أن العنوان قدم محتوى مميز سواء في اللعب الجماعي ووجود منافسات سريعة وأساليب لعب مبتكرة اعتمادا على قدرات الشخصيات، أو في انماط اللعب المتاحة والتي يشجع بعضها اللعب التعاوني مع باقي اعضاء الفريق بشكل مذهل، رغم ذلك تعاني اللعبة في تلك الجزئية من كونها خليط من أكثر من لعبة تصويب ولا تمتلك هوية واضحة، على الجانب الأخر لا يزال طور الزومبيز بنفس المتعة والإثارة مع طريقة سرد مميزة وتتابع سريع للأحداث، أما منافسات البقاء على قيد الحياة في Blackout فتعد الافضل في ألعاب باتل رويال المتاحة حاليا رغم وجود بعض المشاكل المتعلقة بنظام التقدم وتطور الشخصية.,9,Neutral,IGN
Far Cry 5,4384,تقدم لعبة Far Cry 5 لأول مرة لعشاق السلسلة حرية تامة في القيام بكل شيء، فبدلاً من مجرد التجول بحرية في البيئة، ستعطيك اللعبة حرية تامة في طريقة تقدمك في القصة والتي قد تجعل القصة لدى البعض مفككة وغير مترابطة، ولكنها ميزة لدى البعض الآخر الذي لا يحب التقيد بقصة خطية، تقدم اللعبة أيضاً أسلوب لعب متنوع هو الأفضل في الجيل الحالي مع العديد من الخيارات لدى اللاعبين لتنفيذ المهام المختلفة باللعبة، باختصار فإن Far Cry 5 تقدم أفكار جديدة مميزة ولكن بنفس الأسلوب الذي اشتهرت به السلسلة.,9,Neutral,IGN
Destiny 2,4139,"استطاع استوديو Bungie إصلاح مشاكل الجزء الماضي وذلك عن طريق دعم اللعبة بقصة رئيسية متميزة برغم قصر مدتها، بالإضافة إلى مهمات جانبية جيدة، وقام الاستوديو أيضاً بدعم اللعبة بأنماط PVE رائعة مثل Strike, Nightfall, Raid والإضافة الرائعة Public Events وهي الأنماط التي ستبقيك مشغولاً لفترة طويلة ولن تتوقف عن لعب Destiny 2 قريباً، ويمكنك أيضاً الدخول إلى The Crucible واللعب أمام لاعبين آخرين والتي ستستمتع بها كثيراً أيضاً ولكن كن على استعداد للتعود على كل الأنماط حيث أنه لا يمكنك اختيار نمط معين، ولكن هل تعد هذه لعبة جديدة كلياً؟! لقد شعرت وكأنها مجرد توسعة متميزة للجزء الأول.
ولا تنسوا الاشتراك في الـ Clan الرسمي لموقعنا من هنا: bit.ly/2eUO8gs",9,Neutral,IGN
Tekken 7,3599,ربما لم تستثمر Tekken 7 الكثير من الجهد في قصتها المتوقعة والغير مترابطة الأحداث، ولكن في المقابل وفرت أسلوب لعب يجمع بين البساطة والمهارة مع مجموعة من التحسينات التي جعلت كل معركة تمتلك طابعها الخاص كميزة Rage Drive وقائمة ضخمة تشمل أكثر من 30 شخصية متاحة للتجربة بينهم 9 شخصيات جديدة، والقدرة على تعديل مظهر أي مقاتل بشكل كامل، ولكن للأسف تعاني اللعبة من مشاكل مختلفة في الأونلاين سيفقدها الكثير من محبيها إذا لم يتم إصلاحها في أسرع وقت.,9,Neutral,IGN
Battleborn,1555,الخبرة التي اكتسبتها Gearbox أثناء تطويرها لسلسلة Borderlands واضحة بشكل كبير في Battleborn حيث تقدم لنا مزيجا من القصة الساخرة و الشخصيات المميزة ضمن نمط الـ MOBA المحبب لدى الكثيرين حاليا و في حين أن المحتوى الحالي غير كافي فإنه لن اللعبة لن تواجه أي مشاكل في المستقبل اذا ما حصلت اللعبة على التحديثات و الإضافات  باستمرار خاصة مع وجود العديد من الشخصيات التي سأتمكن من تجريبها عند وصولي للمستويات العليا.,N/A,Neutral,IGN
